service_id,date,exception_type
000303,20211208,1
000303,20211209,1
000304,20211212,1
000304,20211213,1
000304,20211214,1
000304,20211215,1
000304,20211216,1
000304,20211218,1
000304,20211219,1
000304,20211220,1
000304,20211221,1
000304,20211222,1
000304,20211223,1
000304,20211225,1
000304,20211226,1
000304,20211227,1
000304,20211228,1
000304,20211229,1
000304,20211230,1
000304,20220101,1
000304,20220102,1
000304,20220103,1
000304,20220104,1
000304,20220105,1
000304,20220106,1
000304,20220108,1
000304,20220109,1
000304,20220110,1
000304,20220111,1
000304,20220112,1
000304,20220113,1
000304,20220115,1
000304,20220116,1
000304,20220117,1
000304,20220118,1
000304,20220119,1
000304,20220120,1
000304,20220122,1
000305,20211023,1
000305,20211024,1
000305,20211030,1
000305,20211031,1
000305,20211101,1
000305,20211106,1
000305,20211107,1
000305,20211108,1
000305,20211109,1
000305,20211110,1
000305,20211111,1
000305,20211112,1
000305,20211113,1
000305,20211114,1
000305,20211115,1
000305,20211116,1
000305,20211117,1
000305,20211118,1
000305,20211119,1
000305,20211120,1
000305,20211121,1
000305,20211122,1
000305,20211123,1
000305,20211124,1
000305,20211125,1
000305,20211126,1
000305,20211127,1
000305,20211128,1
000305,20211129,1
000305,20211130,1
000305,20211201,1
000305,20211202,1
000305,20211203,1
000305,20211204,1
000305,20211205,1
000305,20211206,1
000305,20211207,1
000305,20211208,1
000305,20211209,1
000305,20211210,1
000305,20211211,1
000306,20211029,1
000306,20211101,1
000306,20211105,1
000306,20211110,1
000306,20211112,1
000306,20211119,1
000306,20211126,1
000306,20211203,1
000306,20211210,1
000307,20220109,1
000307,20220116,1
000308,20211024,1
000308,20211025,1
000308,20211026,1
000308,20211027,1
000308,20211028,1
000308,20211029,1
000308,20211031,1
000308,20211101,1
000308,20211102,1
000308,20211103,1
000308,20211104,1
000308,20211105,1
000308,20211107,1
000308,20211108,1
000308,20211109,1
000308,20211110,1
000308,20211112,1
000308,20211114,1
000308,20211115,1
000308,20211116,1
000308,20211117,1
000308,20211118,1
000308,20211119,1
000308,20211121,1
000308,20211122,1
000308,20211123,1
000308,20211124,1
000308,20211125,1
000308,20211126,1
000308,20211128,1
000308,20211129,1
000308,20211130,1
000308,20211201,1
000308,20211202,1
000308,20211203,1
000308,20211205,1
000308,20211206,1
000308,20211207,1
000308,20211208,1
000308,20211209,1
000308,20211210,1
000309,20211204,1
000310,20211112,1
000310,20211120,1
000310,20211121,1
000311,20211030,1
000311,20211031,1
000312,20211023,1
000312,20211024,1
000312,20211025,1
000312,20211026,1
000312,20211027,1
000312,20211028,1
000312,20211029,1
000312,20211101,1
000312,20211102,1
000312,20211103,1
000312,20211104,1
000312,20211105,1
000312,20211106,1
000312,20211107,1
000312,20211108,1
000312,20211109,1
000312,20211110,1
000312,20211111,1
000312,20211115,1
000312,20211116,1
000312,20211117,1
000312,20211118,1
000312,20211119,1
000312,20211127,1
000312,20211128,1
000312,20211129,1
000312,20211130,1
000312,20211201,1
000312,20211202,1
000312,20211203,1
000312,20211204,1
000312,20211205,1
000312,20211206,1
000312,20211207,1
000312,20211208,1
000312,20211209,1
000312,20211210,1
000312,20211211,1
000313,20211023,1
000313,20211025,1
000313,20211026,1
000313,20211027,1
000313,20211028,1
000313,20211030,1
000313,20211102,1
000313,20211103,1
000313,20211104,1
000313,20211106,1
000313,20211108,1
000313,20211109,1
000313,20211110,1
000313,20211115,1
000313,20211116,1
000313,20211117,1
000313,20211118,1
000313,20211119,1
000313,20211122,1
000313,20211123,1
000313,20211124,1
000313,20211125,1
000313,20211127,1
000313,20211129,1
000313,20211130,1
000313,20211201,1
000313,20211202,1
000313,20211204,1
000313,20211206,1
000313,20211207,1
000313,20211208,1
000313,20211209,1
000313,20211211,1
000314,20211029,1
000314,20211105,1
000314,20211126,1
000314,20211203,1
000314,20211210,1
000315,20211030,1
000315,20211031,1
000315,20211101,1
000315,20211102,1
000315,20211105,1
000315,20211106,1
000315,20211107,1
000315,20211108,1
000315,20211109,1
000315,20211110,1
000315,20211111,1
000315,20211112,1
000315,20211113,1
000315,20211114,1
000315,20211115,1
000315,20211116,1
000315,20211117,1
000315,20211118,1
000315,20211119,1
000315,20211120,1
000315,20211121,1
000315,20211122,1
000315,20211123,1
000315,20211124,1
000315,20211125,1
000315,20211126,1
000315,20211127,1
000315,20211128,1
000315,20211129,1
000315,20211130,1
000315,20211201,1
000315,20211202,1
000315,20211203,1
000315,20211204,1
000315,20211205,1
000315,20211206,1
000315,20211207,1
000315,20211208,1
000315,20211209,1
000315,20211210,1
000315,20211211,1
000316,20211103,1
000316,20211104,1
000317,20211029,1
000317,20211030,1
000317,20211031,1
000317,20211101,1
000317,20211102,1
000317,20211103,1
000317,20211104,1
000317,20211105,1
000317,20211106,1
000317,20211107,1
000317,20211108,1
000317,20211109,1
000317,20211110,1
000317,20211111,1
000317,20211112,1
000317,20211113,1
000317,20211114,1
000317,20211115,1
000317,20211116,1
000317,20211117,1
000317,20211118,1
000317,20211119,1
000317,20211120,1
000317,20211121,1
000317,20211122,1
000317,20211123,1
000317,20211124,1
000317,20211125,1
000317,20211126,1
000317,20211127,1
000317,20211128,1
000317,20211129,1
000317,20211130,1
000317,20211201,1
000317,20211202,1
000317,20211203,1
000317,20211204,1
000317,20211205,1
000317,20211206,1
000317,20211207,1
000317,20211208,1
000317,20211209,1
000317,20211210,1
000317,20211211,1
000318,20211031,1
000318,20211101,1
000318,20211107,1
000318,20211111,1
000318,20211114,1
000318,20211121,1
000318,20211128,1
000318,20211205,1
000319,20211029,1
000319,20211030,1
000319,20211031,1
000319,20211101,1
000319,20211104,1
000319,20211105,1
000319,20211106,1
000319,20211107,1
000319,20211108,1
000319,20211109,1
000319,20211110,1
000319,20211111,1
000319,20211112,1
000319,20211113,1
000319,20211114,1
000319,20211115,1
000319,20211116,1
000319,20211117,1
000319,20211118,1
000319,20211119,1
000319,20211120,1
000319,20211121,1
000319,20211122,1
000319,20211123,1
000319,20211124,1
000319,20211125,1
000319,20211126,1
000319,20211127,1
000319,20211128,1
000319,20211129,1
000319,20211130,1
000319,20211201,1
000319,20211202,1
000319,20211203,1
000319,20211204,1
000319,20211205,1
000319,20211206,1
000319,20211207,1
000319,20211208,1
000319,20211209,1
000319,20211210,1
000319,20211211,1
000320,20211102,1
000320,20211103,1
000321,20220108,1
000321,20220115,1
000321,20220122,1
000322,20211213,1
000322,20211220,1
000322,20211226,1
000322,20211227,1
000322,20220102,1
000322,20220103,1
000322,20220110,1
000322,20220117,1
000323,20211218,1
000323,20211219,1
000323,20211225,1
000323,20220101,1
000323,20220102,1
000324,20211212,1
000324,20220108,1
000324,20220109,1
000324,20220115,1
000324,20220116,1
000324,20220122,1
000325,20211226,1
000326,20211024,1
000326,20211025,1
000326,20211026,1
000326,20211027,1
000326,20211028,1
000326,20211029,1
000326,20211031,1
000326,20211101,1
000326,20211102,1
000326,20211103,1
000326,20211104,1
000326,20211105,1
000326,20211107,1
000326,20211108,1
000326,20211109,1
000326,20211110,1
000326,20211111,1
000326,20211112,1
000326,20211114,1
000326,20211115,1
000326,20211116,1
000326,20211117,1
000326,20211118,1
000326,20211119,1
000326,20211121,1
000326,20211122,1
000326,20211123,1
000326,20211124,1
000326,20211125,1
000326,20211126,1
000326,20211128,1
000326,20211129,1
000326,20211130,1
000326,20211201,1
000326,20211202,1
000326,20211203,1
000326,20211205,1
000326,20211206,1
000326,20211207,1
000326,20211208,1
000326,20211209,1
000326,20211210,1
000327,20211220,1
000327,20211221,1
000327,20211222,1
000327,20211223,1
000327,20211224,1
000327,20211225,1
000327,20211227,1
000327,20211228,1
000327,20211229,1
000327,20211230,1
000327,20211231,1
000327,20220101,1
000328,20211218,1
000328,20211219,1
000328,20211225,1
000328,20211226,1
000328,20220101,1
000328,20220102,1
000329,20211218,1
000329,20211225,1
000330,20211212,1
000330,20211213,1
000330,20211214,1
000330,20211215,1
000330,20211216,1
000330,20211217,1
000330,20211219,1
000330,20211220,1
000330,20211221,1
000330,20211222,1
000330,20211223,1
000330,20211224,1
000330,20211226,1
000330,20211227,1
000330,20211228,1
000330,20211229,1
000330,20211230,1
000330,20211231,1
000330,20220101,1
000330,20220102,1
000330,20220103,1
000330,20220104,1
000330,20220105,1
000330,20220106,1
000330,20220107,1
000330,20220108,1
000330,20220109,1
000330,20220110,1
000330,20220111,1
000330,20220112,1
000330,20220113,1
000330,20220114,1
000330,20220115,1
000330,20220116,1
000330,20220117,1
000330,20220118,1
000330,20220119,1
000330,20220120,1
000330,20220121,1
000330,20220122,1
000331,20211024,1
000331,20211101,1
000331,20211107,1
000331,20211111,1
000331,20211114,1
000331,20211121,1
000331,20211128,1
000331,20211205,1
000332,20211023,1
000332,20211025,1
000332,20211026,1
000332,20211027,1
000332,20211028,1
000332,20211102,1
000332,20211103,1
000332,20211104,1
000332,20211105,1
000332,20211106,1
000332,20211108,1
000332,20211109,1
000332,20211110,1
000332,20211115,1
000332,20211116,1
000332,20211117,1
000332,20211118,1
000332,20211119,1
000332,20211120,1
000332,20211122,1
000332,20211123,1
000332,20211124,1
000332,20211125,1
000332,20211126,1
000332,20211127,1
000332,20211129,1
000332,20211130,1
000332,20211201,1
000332,20211202,1
000332,20211203,1
000332,20211204,1
000332,20211206,1
000332,20211207,1
000332,20211208,1
000332,20211209,1
000332,20211210,1
000332,20211211,1
000333,20211029,1
000333,20211030,1
000333,20211112,1
000333,20211113,1
000334,20211023,1
000334,20211024,1
000334,20211025,1
000334,20211026,1
000334,20211027,1
000334,20211028,1
000334,20211101,1
000334,20211102,1
000334,20211103,1
000334,20211104,1
000334,20211105,1
000334,20211106,1
000334,20211107,1
000334,20211108,1
000334,20211109,1
000334,20211110,1
000334,20211114,1
000334,20211115,1
000334,20211116,1
000334,20211117,1
000334,20211118,1
000334,20211119,1
000334,20211120,1
000334,20211121,1
000334,20211122,1
000334,20211123,1
000334,20211124,1
000334,20211125,1
000334,20211126,1
000334,20211127,1
000334,20211128,1
000334,20211129,1
000334,20211130,1
000334,20211201,1
000334,20211202,1
000334,20211203,1
000334,20211204,1
000334,20211205,1
000334,20211206,1
000334,20211207,1
000334,20211208,1
000334,20211209,1
000334,20211210,1
000334,20211211,1
000335,20211029,1
000335,20211030,1
000335,20211031,1
000335,20211111,1
000335,20211112,1
000335,20211113,1
000336,20211024,1
000336,20211025,1
000336,20211026,1
000336,20211027,1
000336,20211031,1
000336,20211101,1
000336,20211102,1
000336,20211103,1
000336,20211104,1
000336,20211107,1
000336,20211108,1
000336,20211109,1
000336,20211110,1
000336,20211114,1
000336,20211115,1
000336,20211116,1
000336,20211117,1
000336,20211118,1
000336,20211121,1
000336,20211122,1
000336,20211123,1
000336,20211124,1
000336,20211125,1
000336,20211128,1
000336,20211129,1
000336,20211130,1
000336,20211201,1
000336,20211202,1
000336,20211205,1
000336,20211206,1
000336,20211207,1
000336,20211208,1
000336,20211209,1
000337,20211028,1
000337,20211111,1
000338,20211213,1
000338,20211214,1
000338,20211215,1
000338,20211216,1
000338,20211217,1
000338,20211218,1
000338,20211225,1
000338,20220103,1
000338,20220104,1
000338,20220105,1
000338,20220106,1
000338,20220107,1
000338,20220110,1
000338,20220111,1
000338,20220112,1
000338,20220113,1
000338,20220114,1
000338,20220117,1
000338,20220118,1
000338,20220119,1
000338,20220120,1
000338,20220121,1
000339,20211212,1
000339,20211219,1
000339,20211220,1
000339,20211221,1
000339,20211222,1
000339,20211223,1
000339,20211224,1
000339,20211226,1
000339,20211227,1
000339,20211228,1
000339,20211229,1
000339,20211230,1
000339,20211231,1
000339,20220101,1
000339,20220102,1
000339,20220108,1
000339,20220109,1
000339,20220115,1
000339,20220116,1
000339,20220122,1
000340,20211105,1
000340,20211119,1
000340,20211126,1
000340,20211203,1
000340,20211210,1
000341,20211029,1
000341,20211112,1
000342,20211024,1
000342,20211031,1
000342,20211101,1
000342,20211105,1
000342,20211107,1
000342,20211114,1
000342,20211119,1
000342,20211121,1
000342,20211126,1
000342,20211128,1
000342,20211203,1
000342,20211205,1
000342,20211210,1
000343,20211029,1
000343,20211111,1
000343,20211112,1
000344,20211025,1
000344,20211026,1
000344,20211027,1
000344,20211028,1
000344,20211102,1
000344,20211108,1
000344,20211109,1
000344,20211110,1
000344,20211115,1
000344,20211116,1
000344,20211117,1
000344,20211118,1
000344,20211119,1
000344,20211122,1
000344,20211123,1
000344,20211124,1
000344,20211125,1
000344,20211126,1
000344,20211129,1
000344,20211130,1
000344,20211201,1
000344,20211202,1
000344,20211203,1
000344,20211206,1
000344,20211207,1
000344,20211208,1
000344,20211209,1
000344,20211210,1
000345,20211029,1
000345,20211030,1
000345,20211103,1
000345,20211104,1
000345,20211105,1
000345,20211112,1
000345,20211113,1
000346,20211023,1
000346,20211106,1
000346,20211120,1
000346,20211127,1
000346,20211204,1
000346,20211211,1
000347,20211023,1
000347,20211024,1
000347,20211025,1
000347,20211030,1
000347,20211031,1
000347,20211101,1
000347,20211106,1
000347,20211107,1
000347,20211108,1
000347,20211114,1
000347,20211115,1
000347,20211120,1
000347,20211121,1
000347,20211122,1
000347,20211127,1
000347,20211128,1
000347,20211129,1
000347,20211204,1
000347,20211205,1
000347,20211206,1
000347,20211211,1
000348,20211111,1
000348,20211113,1
000349,20211025,1
000349,20211026,1
000349,20211027,1
000349,20211028,1
000349,20211102,1
000349,20211103,1
000349,20211104,1
000349,20211105,1
000349,20211108,1
000349,20211109,1
000349,20211110,1
000349,20211115,1
000349,20211116,1
000349,20211117,1
000349,20211118,1
000349,20211119,1
000349,20211122,1
000349,20211123,1
000349,20211124,1
000349,20211125,1
000349,20211126,1
000349,20211129,1
000349,20211130,1
000349,20211201,1
000349,20211202,1
000349,20211203,1
000349,20211206,1
000349,20211207,1
000349,20211208,1
000349,20211209,1
000350,20211210,1
000351,20211023,1
000351,20211025,1
000351,20211026,1
000351,20211027,1
000351,20211028,1
000351,20211102,1
000351,20211103,1
000351,20211104,1
000351,20211105,1
000351,20211106,1
000351,20211108,1
000351,20211109,1
000351,20211110,1
000351,20211115,1
000351,20211116,1
000351,20211117,1
000351,20211118,1
000351,20211119,1
000351,20211120,1
000351,20211123,1
000351,20211124,1
000351,20211125,1
000351,20211126,1
000351,20211127,1
000351,20211129,1
000351,20211130,1
000351,20211201,1
000351,20211202,1
000351,20211203,1
000351,20211204,1
000351,20211206,1
000351,20211207,1
000351,20211208,1
000351,20211209,1
000351,20211210,1
000351,20211211,1
000352,20211029,1
000352,20211030,1
000352,20211031,1
000352,20211112,1
000352,20211113,1
000353,20211122,1
000354,20211101,1
000354,20211105,1
000354,20211119,1
000354,20211126,1
000354,20211203,1
000354,20211210,1
000355,20211024,1
000355,20211025,1
000355,20211026,1
000355,20211027,1
000355,20211028,1
000355,20211101,1
000355,20211102,1
000355,20211103,1
000355,20211104,1
000355,20211105,1
000355,20211107,1
000355,20211108,1
000355,20211109,1
000355,20211110,1
000355,20211114,1
000355,20211115,1
000355,20211116,1
000355,20211117,1
000355,20211118,1
000355,20211119,1
000355,20211121,1
000355,20211122,1
000355,20211123,1
000355,20211124,1
000355,20211125,1
000355,20211126,1
000355,20211128,1
000355,20211129,1
000355,20211130,1
000355,20211201,1
000355,20211202,1
000355,20211203,1
000355,20211205,1
000355,20211206,1
000355,20211207,1
000355,20211208,1
000355,20211209,1
000355,20211210,1
000356,20211212,1
000356,20211213,1
000356,20211214,1
000356,20211215,1
000356,20211216,1
000356,20211217,1
000356,20211218,1
000356,20211219,1
000356,20211220,1
000356,20211221,1
000356,20211222,1
000356,20211223,1
000356,20211224,1
000356,20211226,1
000356,20211227,1
000356,20211228,1
000356,20211229,1
000356,20211230,1
000356,20211231,1
000356,20220102,1
000356,20220103,1
000356,20220104,1
000356,20220105,1
000356,20220106,1
000356,20220107,1
000356,20220108,1
000356,20220109,1
000356,20220110,1
000356,20220111,1
000356,20220112,1
000356,20220113,1
000356,20220114,1
000356,20220115,1
000356,20220116,1
000356,20220117,1
000356,20220118,1
000356,20220119,1
000356,20220120,1
000356,20220121,1
000356,20220122,1
000357,20211030,1
000357,20211113,1
000358,20211029,1
000358,20211031,1
000358,20211111,1
000358,20211112,1
000359,20211212,1
000359,20211213,1
000359,20211214,1
000359,20211215,1
000359,20211216,1
000359,20211217,1
000359,20211218,1
000359,20211219,1
000359,20211220,1
000359,20211221,1
000359,20211222,1
000359,20211223,1
000359,20211225,1
000359,20211226,1
000359,20211227,1
000359,20211228,1
000359,20211229,1
000359,20211230,1
000359,20220101,1
000359,20220102,1
000359,20220103,1
000359,20220104,1
000359,20220105,1
000359,20220106,1
000359,20220107,1
000359,20220108,1
000359,20220109,1
000359,20220110,1
000359,20220111,1
000359,20220112,1
000359,20220113,1
000359,20220114,1
000359,20220115,1
000359,20220116,1
000359,20220117,1
000359,20220118,1
000359,20220119,1
000359,20220120,1
000359,20220121,1
000359,20220122,1
000360,20211224,1
000360,20211231,1
000361,20220108,1
000361,20220109,1
000361,20220115,1
000361,20220116,1
000361,20220122,1
000362,20211024,1
000362,20211025,1
000362,20211026,1
000362,20211027,1
000362,20211028,1
000362,20211029,1
000362,20211031,1
000362,20211101,1
000362,20211102,1
000362,20211103,1
000362,20211104,1
000362,20211105,1
000362,20211107,1
000362,20211108,1
000362,20211109,1
000362,20211110,1
000362,20211111,1
000362,20211112,1
000362,20211114,1
000362,20211115,1
000362,20211116,1
000362,20211117,1
000362,20211118,1
000362,20211119,1
000362,20211121,1
000362,20211122,1
000362,20211123,1
000362,20211124,1
000362,20211125,1
000362,20211126,1
000362,20211128,1
000362,20211129,1
000362,20211130,1
000362,20211201,1
000362,20211202,1
000362,20211203,1
000362,20211205,1
000362,20211206,1
000362,20211207,1
000362,20211208,1
000362,20211209,1
000363,20211031,1
000363,20211101,1
000363,20211107,1
000363,20211114,1
000363,20211121,1
000363,20211128,1
000363,20211205,1
000364,20211030,1
000364,20211106,1
000364,20211113,1
000364,20211120,1
000364,20211127,1
000364,20211204,1
000364,20211211,1
000365,20211024,1
000365,20211025,1
000365,20211026,1
000365,20211027,1
000365,20211028,1
000365,20211029,1
000365,20211030,1
000365,20211031,1
000365,20211101,1
000365,20211102,1
000365,20211103,1
000365,20211104,1
000365,20211105,1
000365,20211106,1
000365,20211107,1
000365,20211108,1
000365,20211109,1
000365,20211110,1
000365,20211111,1
000365,20211112,1
000365,20211113,1
000365,20211114,1
000365,20211115,1
000365,20211116,1
000365,20211117,1
000365,20211118,1
000365,20211119,1
000365,20211120,1
000365,20211121,1
000365,20211122,1
000365,20211123,1
000365,20211124,1
000365,20211125,1
000365,20211126,1
000365,20211127,1
000365,20211128,1
000365,20211129,1
000365,20211130,1
000365,20211201,1
000365,20211202,1
000365,20211203,1
000365,20211204,1
000365,20211205,1
000365,20211206,1
000365,20211207,1
000365,20211208,1
000365,20211209,1
000365,20211210,1
000365,20211211,1
000366,20211227,1
000366,20211228,1
000366,20211229,1
000366,20211230,1
000366,20211231,1
000366,20220101,1
000366,20220102,1
000366,20220103,1
000366,20220104,1
000366,20220105,1
000366,20220106,1
000366,20220107,1
000366,20220108,1
000366,20220109,1
000366,20220110,1
000366,20220111,1
000366,20220112,1
000366,20220113,1
000366,20220114,1
000366,20220115,1
000366,20220116,1
000366,20220117,1
000366,20220118,1
000366,20220119,1
000366,20220120,1
000366,20220121,1
000366,20220122,1
000367,20211212,1
000367,20211213,1
000367,20211214,1
000367,20211215,1
000367,20211216,1
000367,20211217,1
000367,20211218,1
000367,20211219,1
000367,20211220,1
000367,20211221,1
000367,20211222,1
000367,20211223,1
000367,20211224,1
000367,20211225,1
000367,20211226,1
000368,20211023,1
000368,20211024,1
000369,20211025,1
000369,20211026,1
000369,20211027,1
000369,20211028,1
000369,20211029,1
000369,20211030,1
000369,20211101,1
000369,20211102,1
000369,20211103,1
000369,20211104,1
000369,20211105,1
000369,20211106,1
000369,20211107,1
000369,20211108,1
000369,20211109,1
000369,20211110,1
000369,20211111,1
000369,20211112,1
000369,20211113,1
000369,20211114,1
000369,20211115,1
000369,20211116,1
000369,20211117,1
000369,20211118,1
000369,20211119,1
000369,20211120,1
000369,20211121,1
000369,20211122,1
000369,20211123,1
000369,20211124,1
000369,20211125,1
000369,20211126,1
000369,20211127,1
000369,20211128,1
000369,20211129,1
000369,20211130,1
000369,20211201,1
000369,20211202,1
000369,20211203,1
000369,20211204,1
000369,20211205,1
000369,20211206,1
000369,20211207,1
000369,20211208,1
000369,20211209,1
000369,20211210,1
000369,20211211,1
000370,20211031,1
000370,20211107,1
000370,20211114,1
000370,20211121,1
000370,20211128,1
000370,20211205,1
000371,20211025,1
000371,20211026,1
000371,20211027,1
000371,20211028,1
000371,20211029,1
000371,20211030,1
000371,20211101,1
000371,20211102,1
000371,20211103,1
000371,20211104,1
000371,20211105,1
000371,20211106,1
000371,20211108,1
000371,20211109,1
000371,20211110,1
000371,20211111,1
000371,20211112,1
000371,20211113,1
000371,20211115,1
000371,20211116,1
000371,20211117,1
000371,20211118,1
000371,20211119,1
000371,20211120,1
000371,20211122,1
000371,20211123,1
000371,20211124,1
000371,20211125,1
000371,20211126,1
000371,20211127,1
000371,20211129,1
000371,20211130,1
000371,20211201,1
000371,20211202,1
000371,20211203,1
000371,20211204,1
000371,20211206,1
000371,20211207,1
000371,20211208,1
000371,20211209,1
000371,20211210,1
000371,20211211,1
000372,20211030,1
000372,20211031,1
000372,20211106,1
000372,20211107,1
000372,20211113,1
000372,20211114,1
000372,20211120,1
000372,20211121,1
000372,20211127,1
000372,20211128,1
000372,20211204,1
000372,20211205,1
000372,20211211,1
000373,20211101,1
000373,20211111,1
000374,20211030,1
000374,20211031,1
000374,20211101,1
000374,20211106,1
000374,20211107,1
000374,20211113,1
000374,20211114,1
000374,20211120,1
000374,20211121,1
000374,20211127,1
000374,20211128,1
000374,20211204,1
000374,20211205,1
000374,20211211,1
000375,20211224,1
000375,20211231,1
000375,20220107,1
000375,20220114,1
000375,20220121,1
000376,20211212,1
000376,20211218,1
000376,20211219,1
000376,20211225,1
000376,20211226,1
000377,20220101,1
000377,20220102,1
000377,20220108,1
000377,20220109,1
000377,20220115,1
000377,20220116,1
000377,20220122,1
000378,20211112,1
000378,20211113,1
000379,20211115,1
000379,20211116,1
000379,20211117,1
000379,20211118,1
000379,20211119,1
000379,20211122,1
000379,20211123,1
000379,20211124,1
000379,20211125,1
000379,20211126,1
000379,20211129,1
000379,20211130,1
000379,20211201,1
000379,20211202,1
000379,20211203,1
000380,20211023,1
000380,20211025,1
000380,20211026,1
000380,20211027,1
000380,20211028,1
000380,20211029,1
000380,20211030,1
000381,20211102,1
000381,20211103,1
000381,20211104,1
000381,20211105,1
000381,20211106,1
000381,20211108,1
000381,20211109,1
000381,20211110,1
000381,20211120,1
000381,20211127,1
000381,20211204,1
000381,20211206,1
000381,20211207,1
000381,20211208,1
000381,20211209,1
000381,20211210,1
000381,20211211,1
000382,20211024,1
000382,20211031,1
000383,20211106,1
000383,20211120,1
000383,20211127,1
000383,20211204,1
000383,20211211,1
000384,20211102,1
000384,20211103,1
000384,20211104,1
000384,20211105,1
000384,20211108,1
000384,20211109,1
000384,20211110,1
000384,20211115,1
000384,20211116,1
000384,20211117,1
000384,20211118,1
000384,20211119,1
000384,20211122,1
000384,20211123,1
000384,20211124,1
000384,20211125,1
000384,20211126,1
000384,20211129,1
000384,20211130,1
000384,20211201,1
000384,20211202,1
000384,20211203,1
000384,20211206,1
000384,20211207,1
000384,20211208,1
000384,20211209,1
000384,20211210,1
000385,20211101,1
000385,20211107,1
000385,20211111,1
000385,20211114,1
000385,20211121,1
000385,20211128,1
000385,20211205,1
000386,20211102,1
000386,20211103,1
000386,20211104,1
000386,20211105,1
000386,20211106,1
000386,20211108,1
000386,20211109,1
000386,20211110,1
000386,20211115,1
000386,20211116,1
000386,20211117,1
000386,20211118,1
000386,20211119,1
000386,20211120,1
000386,20211122,1
000386,20211123,1
000386,20211124,1
000386,20211125,1
000386,20211126,1
000386,20211127,1
000386,20211129,1
000386,20211130,1
000386,20211201,1
000386,20211202,1
000386,20211203,1
000386,20211204,1
000386,20211206,1
000386,20211207,1
000386,20211208,1
000386,20211209,1
000386,20211210,1
000386,20211211,1
000387,20211112,1
000387,20211113,1
000387,20211114,1
000388,20211101,1
000388,20211102,1
000388,20211103,1
000388,20211104,1
000388,20211105,1
000388,20211106,1
000388,20211107,1
000388,20211108,1
000388,20211109,1
000388,20211110,1
000388,20211111,1
000388,20211115,1
000388,20211116,1
000388,20211117,1
000388,20211118,1
000388,20211119,1
000388,20211120,1
000388,20211121,1
000388,20211122,1
000388,20211123,1
000388,20211124,1
000388,20211125,1
000388,20211126,1
000388,20211127,1
000388,20211128,1
000388,20211129,1
000388,20211130,1
000388,20211201,1
000388,20211202,1
000388,20211203,1
000388,20211204,1
000388,20211205,1
000388,20211206,1
000388,20211207,1
000388,20211208,1
000388,20211209,1
000388,20211210,1
000388,20211211,1
000389,20211023,1
000389,20211024,1
000389,20211025,1
000389,20211026,1
000389,20211027,1
000389,20211028,1
000389,20211029,1
000389,20211030,1
000389,20211031,1
000390,20211101,1
000390,20211106,1
000390,20211107,1
000390,20211111,1
000390,20211120,1
000390,20211121,1
000390,20211127,1
000390,20211128,1
000390,20211204,1
000390,20211205,1
000390,20211211,1
000391,20211023,1
000391,20211024,1
000391,20211030,1
000391,20211031,1
000392,20211025,1
000392,20211026,1
000392,20211027,1
000392,20211028,1
000392,20211029,1
000392,20211102,1
000392,20211103,1
000392,20211104,1
000392,20211105,1
000392,20211108,1
000392,20211109,1
000392,20211110,1
000392,20211112,1
000392,20211113,1
000392,20211114,1
000392,20211115,1
000392,20211116,1
000392,20211117,1
000392,20211118,1
000392,20211119,1
000392,20211122,1
000392,20211123,1
000392,20211124,1
000392,20211125,1
000392,20211126,1
000392,20211129,1
000392,20211130,1
000392,20211201,1
000392,20211202,1
000392,20211203,1
000392,20211206,1
000392,20211207,1
000392,20211208,1
000392,20211209,1
000392,20211210,1
000393,20211023,1
000393,20211024,1
000393,20211025,1
000393,20211026,1
000393,20211027,1
000393,20211028,1
000393,20211029,1
000393,20211030,1
000393,20211031,1
000393,20211101,1
000393,20211102,1
000393,20211103,1
000393,20211104,1
000393,20211105,1
000393,20211106,1
000393,20211107,1
000393,20211108,1
000393,20211109,1
000393,20211110,1
000393,20211111,1
000393,20211114,1
000393,20211115,1
000393,20211116,1
000393,20211117,1
000393,20211118,1
000393,20211119,1
000393,20211120,1
000393,20211121,1
000393,20211122,1
000393,20211123,1
000393,20211124,1
000393,20211125,1
000393,20211126,1
000393,20211127,1
000393,20211128,1
000393,20211129,1
000393,20211130,1
000393,20211201,1
000393,20211202,1
000393,20211203,1
000393,20211204,1
000393,20211205,1
000393,20211206,1
000393,20211207,1
000393,20211208,1
000393,20211209,1
000393,20211210,1
000393,20211211,1
000394,20211101,1
000394,20211106,1
000394,20211107,1
000394,20211114,1
000394,20211120,1
000394,20211121,1
000394,20211127,1
000394,20211128,1
000394,20211204,1
000394,20211205,1
000394,20211211,1
000395,20211101,1
000395,20211102,1
000395,20211103,1
000395,20211104,1
000395,20211105,1
000395,20211106,1
000395,20211107,1
000395,20211108,1
000395,20211109,1
000395,20211110,1
000395,20211114,1
000395,20211115,1
000395,20211116,1
000395,20211117,1
000395,20211118,1
000395,20211119,1
000395,20211120,1
000395,20211121,1
000395,20211122,1
000395,20211123,1
000395,20211124,1
000395,20211125,1
000395,20211126,1
000395,20211127,1
000395,20211128,1
000395,20211129,1
000395,20211130,1
000395,20211201,1
000395,20211202,1
000395,20211203,1
000395,20211204,1
000395,20211205,1
000395,20211206,1
000395,20211207,1
000395,20211208,1
000395,20211209,1
000395,20211210,1
000395,20211211,1
000396,20211111,1
000396,20211112,1
000396,20211113,1
000397,20211023,1
